Foldername,Line Number,B-Moses,B-Norm,B-NLTK,Rouge-L,METEOR
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11451,0.04,2.14,1.74,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11452,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11453,0.00,0.00,0.00,0,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11454,0.25,3.44,6.57,0.174,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11455,0.06,5.30,3.82,0.118,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11456,0.70,24.03,20.71,0.333,0.38
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11457,0.33,12.88,9.91,0.154,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11458,0.09,8.91,7.48,0,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11459,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11460,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11461,0.20,4.30,7.13,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11462,0.07,0.01,0.01,0.207,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11463,0.88,28.65,2.02,0.75,0.34
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11464,0.48,4.13,4.08,0.1,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11465,0.05,1.82,2.31,0.125,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11466,0.33,10.77,9.38,0,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11467,0.42,4.91,9.11,0.3,0.23
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11468,0.00,13.89,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11469,0.30,15.42,7.58,0.2,0.20
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11470,0.17,7.03,7.27,0.154,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11471,0.25,12.19,7.84,0.25,0.22
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11472,0.09,6.71,7.48,0.105,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11473,0.33,6.50,8.98,0.286,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11474,0.25,8.64,8.25,0.143,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11475,0.00,0.00,0.00,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11476,1.00,32.93,21.33,0.727,0.65
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11477,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11478,0.50,8.18,7.40,0.2,0.32
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11479,0.08,6.16,3.15,0.167,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11480,0.18,9.83,8.13,0.333,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11481,0.33,14.29,10.26,0.154,0.22
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11482,0.67,6.90,8.25,0.308,0.24
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11483,0.25,5.97,7.44,0.111,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11484,0.08,9.85,5.03,0.182,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11485,0.09,5.71,3.72,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11486,0.02,0.40,0.49,0,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11487,0.12,0.30,0.64,0.118,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11488,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11489,0.00,0.00,0.00,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11490,0.00,5.21,0.00,0.08,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11491,0.11,12.58,6.20,0.182,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11492,0.29,9.95,8.55,0.133,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11493,0.33,13.89,8.55,0.25,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11494,0.10,4.43,5.45,0.087,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11495,0.03,0.38,0.38,0,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11496,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11497,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11498,0.00,0.00,0.00,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11499,0.19,6.73,8.44,0.19,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11500,0.15,0.05,0.02,0.133,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11501,0.25,10.60,8.55,0.222,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11502,0.33,11.57,10.10,0.286,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11503,0.00,7.35,0.00,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11504,0.16,0.64,0.48,0.273,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11505,0.00,5.60,0.00,0.111,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11506,0.22,8.36,8.75,0.154,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11507,0.33,14.49,7.84,0.364,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11508,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11509,0.15,3.30,3.58,0.125,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11510,0.42,11.90,9.62,0.25,0.26
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11511,0.15,6.51,5.94,0.133,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11512,0.60,0.66,6.72,0.042,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11513,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11514,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11515,0.12,4.13,7.17,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11516,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11517,0.22,4.30,5.19,0.111,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11518,0.11,2.29,1.82,0.143,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11519,0.14,9.45,0.00,0.167,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11520,0.10,5.49,0.00,0.125,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11521,0.18,13.58,8.25,0.267,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11522,0.25,16.52,9.62,0.182,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11523,0.25,11.57,8.25,0.182,0.23
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11524,0.14,13.89,8.02,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11525,0.00,0.00,0.00,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11526,0.63,27.19,14.63,0.375,0.31
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11527,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11528,0.27,14.07,8.62,0.154,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11529,0.08,1.20,2.21,0.154,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11530,0.12,9.91,7.70,0.133,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11531,1.18,24.45,27.93,0.375,0.56
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11532,1.20,27.01,32.68,0.375,0.38
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11533,0.09,0.55,0.35,0.048,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11534,0.35,6.57,10.21,0.1,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11535,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11536,0.12,4.70,2.42,0.267,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11537,0.00,0.00,0.00,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11538,0.17,6.16,7.27,0.143,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11539,1.08,25.59,11.09,0.375,0.29
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11540,0.50,9.94,7.58,0.364,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11541,0.00,0.00,0.00,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11542,0.12,16.52,6.13,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11543,0.02,0.01,0.13,0,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11544,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11545,0.50,18.34,13.95,0.545,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11546,0.08,7.03,7.27,0.125,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11547,0.29,20.47,7.74,0.5,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11548,0.16,5.70,0.00,0.222,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11549,0.32,7.15,6.35,0.353,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11550,0.17,4.01,6.84,0.125,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11551,1.50,30.64,26.35,0.5,0.77
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11552,0.60,8.92,13.12,0.235,0.36
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11553,0.18,7.92,4.65,0.2,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11554,0.12,8.91,7.48,0,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11555,0.10,5.80,7.22,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11556,0.05,6.13,4.78,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11557,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11558,0.08,0.27,0.40,0.062,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11559,0.08,6.89,6.30,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11560,0.05,1.63,1.42,0,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11561,0.30,11.37,8.55,0.429,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11562,0.14,8.48,4.55,0.364,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11563,0.07,15.47,5.27,0.25,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11564,0.00,13.89,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11565,0.14,7.03,7.58,0.167,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11566,0.08,0.54,0.73,0.071,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11567,0.00,13.89,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11568,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11569,0.05,5.37,0.00,0.095,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11570,0.20,3.32,5.36,0.067,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11571,0.00,0.04,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11572,0.33,14.49,9.27,0.167,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11573,0.04,0.00,0.00,0.041,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11574,0.33,8.21,8.82,0.286,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11575,0.14,6.52,6.66,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11576,0.20,2.79,2.25,0.167,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11577,0.21,9.50,6.88,0.316,0.23
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11578,0.94,3.79,9.60,0.435,0.30
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11579,0.81,8.29,6.76,0.455,0.22
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11580,0.09,5.80,7.13,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11581,0.50,13.76,12.56,0.308,0.31
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11582,0.50,10.32,11.19,0.211,0.38
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11583,0.08,4.21,6.97,0.1,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11584,0.09,0.02,0.05,0.182,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11585,0.40,5.19,9.62,0.211,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11586,0.20,7.85,8.13,0.125,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11587,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11588,0.20,16.15,8.25,0.222,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11589,0.40,14.83,10.47,0.222,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11590,0.29,10.60,8.98,0.154,0.35
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11591,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11592,0.04,0.80,0.73,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11593,0.17,8.90,4.86,0,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11594,0.06,0.00,0.00,0.133,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11595,0.46,9.25,5.94,0.231,0.31
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11596,0.14,4.50,0.00,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11597,0.14,5.88,7.77,0.118,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11598,0.12,5.19,5.75,0,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11599,0.25,9.85,6.88,0.222,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11600,0.16,0.60,0.94,0.091,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11601,0.20,12.19,7.84,0.25,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11602,0.27,17.38,10.42,0.154,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11603,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11604,0.44,19.07,13.25,0.308,0.35
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11605,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11606,1.40,11.51,9.43,0.353,0.69
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11607,0.04,0.00,0.02,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11608,0.50,25.82,16.52,0.308,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11609,0.50,11.73,8.98,0.308,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11610,0.12,12.19,7.84,0.182,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11611,0.20,9.09,0.00,0.308,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11612,0.10,0.99,1.04,0.267,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11613,0.03,0.03,0.34,0,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11614,0.43,6.84,8.82,0,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11615,0.03,0.15,0.03,0.111,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11616,0.07,4.79,3.34,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11617,0.36,5.38,9.01,0.174,0.29
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11618,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11619,0.25,11.85,9.05,0.182,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11620,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11621,0.67,13.45,9.16,0.5,0.39
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11622,0.50,14.51,15.45,0.267,0.37
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11623,0.36,17.97,8.25,0.471,0.28
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11624,0.21,2.98,0.32,0.267,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11625,0.00,0.00,0.00,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11626,0.38,19.64,12.54,0.182,0.23
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11627,0.15,0.84,0.57,0.103,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11628,0.06,0.27,0.16,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11629,0.43,15.35,11.26,0.364,0.35
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11630,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11631,0.14,7.10,7.24,0.2,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11632,0.89,24.03,20.71,0.333,0.41
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11633,0.40,11.64,8.75,0,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11634,0.14,17.53,4.55,0,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11635,0.12,6.57,7.27,0,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11636,0.39,5.86,10.88,0.348,0.24
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11637,0.60,9.29,9.39,0.25,0.42
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11638,0.14,16.15,8.25,0,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11639,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11640,0.27,1.91,3.19,0.205,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11641,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11642,0.33,8.99,8.98,0.143,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11643,1.40,26.97,22.46,0.6,0.69
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11644,0.15,3.93,4.28,0.211,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11645,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11646,0.10,11.10,5.37,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11647,0.25,10.60,8.55,0.143,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11648,0.20,10.59,7.49,0.143,0.26
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11649,0.18,7.06,8.75,0.267,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11650,0.50,21.74,12.54,0.25,0.47
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11651,0.04,1.28,0.00,0.091,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11652,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11653,0.25,4.30,7.13,0.133,0.28
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11654,0.07,7.41,6.85,0.087,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11655,0.19,5.05,8.09,0,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11656,0.25,14.49,9.27,0.182,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11657,0.15,10.02,2.59,0.16,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11658,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11659,0.12,6.51,3.81,0.167,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11660,0.50,4.83,8.34,0.2,0.20
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11661,0.08,3.17,3.59,0.167,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11662,0.03,0.61,0.85,0.118,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11663,0.00,3.42,0.00,0.111,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11664,0.09,3.84,2.71,0.182,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11665,0.05,0.86,0.37,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11666,0.20,12.19,7.84,0.222,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11667,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11668,0.08,3.95,3.18,0.118,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11669,0.14,17.22,6.02,0.25,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11670,0.43,11.57,10.80,0.333,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11671,0.64,15.66,18.17,0.25,0.34
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11672,0.15,2.82,7.37,0.174,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11673,0.24,2.32,3.31,0.174,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11674,0.00,0.00,0.00,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11675,0.00,9.98,0.00,0.182,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11676,0.06,5.94,4.39,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11677,0.33,4.83,8.16,0,0.24
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11678,0.12,4.55,3.00,0.273,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11679,0.05,2.87,2.56,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11680,0.04,1.10,0.08,0.211,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11681,0.21,6.21,5.97,0.222,0.35
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11682,0.14,16.52,7.24,0.2,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11683,0.33,7.76,9.38,0.154,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11684,0.00,0.00,0.00,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11685,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11686,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11687,0.09,9.91,6.97,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11688,0.00,0.06,0.00,0,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11689,0.00,6.16,0.00,0.2,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11690,0.07,6.86,5.83,0.095,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11691,0.00,0.00,0.00,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11692,0.29,14.49,9.27,0.25,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11693,0.12,8.19,3.54,0.25,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11694,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11695,0.12,3.09,3.54,0.25,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11696,0.09,1.41,2.71,0.167,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11697,0.03,0.01,0.00,0.047,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11698,0.17,8.99,8.55,0,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11699,0.10,1.25,1.61,0.118,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11700,0.01,0.00,0.00,0.054,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11701,0.17,9.79,7.58,0.182,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11702,0.64,9.63,12.19,0.19,0.32
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11703,1.00,17.81,25.75,0.545,0.48
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11704,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11705,0.07,5.49,7.09,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11706,0.06,4.73,7.13,0.105,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11707,0.40,10.60,8.55,0.308,0.26
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11708,0.08,0.33,0.61,0.062,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11709,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11710,0.11,7.56,7.48,0.167,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11711,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11712,0.15,5.88,7.70,0.154,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11713,0.31,31.88,10.36,0.48,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11714,0.40,11.93,8.75,0.308,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11715,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11716,0.18,4.71,8.25,0,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11717,0.08,6.57,7.22,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11718,0.00,2.76,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11719,0.08,0.62,1.60,0.182,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11720,0.14,12.19,8.25,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11721,0.83,20.20,27.62,0.4,0.41
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11722,0.00,2.53,0.00,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11723,0.00,0.00,0.00,0,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11724,0.12,0.70,0.44,0.167,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11725,0.05,0.09,0.00,0.083,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11726,0.05,1.82,1.85,0.111,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,11727,0.20,0.92,0.49,0.111,0.10
